Created At,Temperature,Humidity,Rain,Light,Air Quality
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:39:51Z,24.8,58,1018,44,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:42:56Z,24.8,58,1018,62,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:07Z,24.8,58,1019,60,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
2023-11-07T07:49:48Z,24.8,58,1018,44,0.16
